Date,Day,Venue,Team,Opponent,Name,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,T_att,T_succ,Season,WDL,Team_score,Opp_score,Team_CS,Was_home,GW,Clean_name,FPL_name,FPL_team,FPL_opp_team,Name_original,FPL_pos,FPL_ast,Bonus,Bps,Player_CS,Creativity,Element,Fixture,Player_GC,Goals_scored,ICT_index,Influence,Kickoff_time,FPL_min,Own_goals,Penalties_missed,Penalties_saved,Saves,Selected,Threat,FPL_points,Transfers_balance,Transfers_in,Transfers_out,Value,FPL_GW,xP,FPL_xA,FPL_xGI,FPL_xG,FPL_xGC,Opp_rating,Team_rating,Min_points,clean_name,citizenship,main_position,is_ramadan,days_into_ramadan
2022-05-22,Sun,Away,Manchester Utd,Crystal Palace,Anthony-Elanga,Y,"RW,RB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,3.0,3.0,4.0,0.1,0.1,0.0,0.0,0.0,18.0,26.0,69.2,0.0,25.0,5.0,1.0,0.0,2021-22,L,0,1,0.0,0.0,38,Anthony-Elanga,Anthony-Elanga,Man Utd,Crystal Palace,Anthony Elanga,MID,0.0,0.0,7.0,0.0,0.0,512.0,376.0,1.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,90.0,0.0,0.0,0.0,0.0,72049.0,0.0,2.0,-253.0,6366.0,6619.0,4.8,38.0,,,,,,1748.26196289,1822.78930664,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-08-07,Sun,Home,Manchester Utd,Brighton,Anthony-Elanga,N,RW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,1.0,1,Anthony-Elanga,Anthony-Elanga,Man Utd,Brighton,Anthony Elanga,MID,0.0,0.0,2.0,0.0,0.1,344.0,9.0,0.0,0.0,0.0,0.2,2022-08-07T13:00:00Z,1.0,0.0,0.0,0.0,0.0,77705.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.1,0.0,0.0,0.0,0.0,1760.24414062,1810.87280273,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-08-13,Sat,Away,Manchester Utd,Brentford,Anthony-Elanga,N,RW,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,71.4,0.0,6.0,0.0,2.0,2.0,2022-23,L,0,4,0.0,0.0,2,Anthony-Elanga,Anthony-Elanga,Man Utd,Brentford,Anthony Elanga,MID,0.0,0.0,4.0,0.0,10.8,344.0,13.0,0.0,0.0,2.1,4.4,2022-08-13T16:30:00Z,30.0,0.0,0.0,0.0,0.0,75015.0,6.0,1.0,-10409.0,4707.0,15116.0,5.0,2.0,1.5,0.0,0.0,0.0,0.0,1717.63122559,1800.18823242,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-08-22,Mon,Home,Manchester Utd,Liverpool,Anthony-Elanga,Y,LW,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.2,0.2,0.3,2.0,1.0,9.0,11.0,81.8,0.0,15.0,2.0,3.0,0.0,2022-23,W,2,1,0.0,1.0,3,Anthony-Elanga,Anthony-Elanga,Man Utd,Liverpool,Anthony Elanga,MID,1.0,0.0,10.0,0.0,11.1,344.0,27.0,0.0,0.0,3.4,16.6,2022-08-22T19:00:00Z,45.0,0.0,0.0,0.0,0.0,62160.0,6.0,4.0,-15361.0,3737.0,19098.0,4.9,3.0,1.5,0.0,0.0,0.0,0.0,2020.3527832,1782.5489502,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-08-27,Sat,Away,Manchester Utd,Southampton,Anthony-Elanga,Y,RW,79.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36.0,0.0,0.0,2.0,0.1,0.1,0.4,5.0,0.0,16.0,20.0,80.0,1.0,19.0,1.0,4.0,0.0,2022-23,W,1,0,1.0,0.0,4,Anthony-Elanga,Anthony-Elanga,Man Utd,Southampton,Anthony Elanga,MID,0.0,0.0,6.0,1.0,32.6,344.0,39.0,0.0,0.0,8.5,11.8,2022-08-27T11:30:00Z,79.0,0.0,0.0,0.0,0.0,72794.0,41.0,3.0,5772.0,16476.0,10704.0,4.9,4.0,2.7,0.0,0.0,0.0,0.0,1679.48901367,1795.56494141,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-09-01,Thu,Away,Manchester Utd,Leicester City,Anthony-Elanga,Y,RW,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,24.0,70.8,1.0,16.0,0.0,0.0,0.0,2022-23,W,1,0,1.0,0.0,5,Anthony-Elanga,Anthony-Elanga,Man Utd,Leicester,Anthony Elanga,MID,0.0,0.0,0.0,0.0,2.0,344.0,46.0,0.0,0.0,0.9,0.8,2022-09-01T19:00:00Z,58.0,0.0,0.0,0.0,0.0,88954.0,6.0,1.0,11666.0,22512.0,10846.0,4.9,5.0,2.5,0.0,0.0,0.0,0.0,1754.89282227,1801.92480469,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-09-04,Sun,Home,Manchester Utd,Arsenal,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,3,1,0.0,1.0,6,Anthony-Elanga,Anthony-Elanga,Man Utd,Arsenal,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,56.0,0.0,0.0,0.0,0.0,2022-09-04T15:30:00Z,0.0,0.0,0.0,0.0,0.0,91082.0,0.0,0.0,-396.0,14374.0,14770.0,4.9,6.0,1.8,0.0,0.0,0.0,0.0,1881.02893066,1810.19897461,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-10-02,Sun,Away,Manchester Utd,Manchester City,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,3,6,0.0,0.0,9,Anthony-Elanga,Anthony-Elanga,Man Utd,Man City,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,88.0,0.0,0.0,0.0,0.0,2022-10-02T13:00:00Z,0.0,0.0,0.0,0.0,0.0,69588.0,0.0,0.0,-5423.0,2158.0,7581.0,4.9,9.0,-1.0,0.0,0.0,0.0,0.0,2030.74987793,1806.03527832,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-10-09,Sun,Away,Manchester Utd,Everton,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,0.0,10,Anthony-Elanga,Anthony-Elanga,Man Utd,Everton,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,96.0,0.0,0.0,0.0,0.0,2022-10-09T18:00:00Z,0.0,0.0,0.0,0.0,0.0,62677.0,0.0,0.0,-7179.0,896.0,8075.0,4.9,10.0,0.0,0.0,0.0,0.0,0.0,1712.33789062,1810.66357422,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-10-16,Sun,Home,Manchester Utd,Newcastle Utd,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,0,0,1.0,1.0,11,Anthony-Elanga,Anthony-Elanga,Man Utd,Newcastle,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,107.0,0.0,0.0,0.0,0.0,2022-10-16T13:00:00Z,0.0,0.0,0.0,0.0,0.0,58635.0,0.0,0.0,-4378.0,629.0,5007.0,4.8,11.0,0.0,0.0,0.0,0.0,0.0,1788.22595215,1824.5690918,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-10-19,Wed,Home,Manchester Utd,Tottenham,Anthony-Elanga,N,"LM,LW",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,4.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,1.0,12,Anthony-Elanga,Anthony-Elanga,Man Utd,Spurs,Anthony Elanga,MID,0.0,0.0,3.0,0.0,1.0,344.0,119.0,0.0,0.0,0.1,0.4,2022-10-19T19:15:00Z,3.0,0.0,0.0,0.0,0.0,54677.0,0.0,1.0,-2966.0,330.0,3296.0,4.8,12.0,0.0,0.0,0.0,0.0,0.0,1890.11047363,1821.93554688,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-10-22,Sat,Away,Manchester Utd,Chelsea,Anthony-Elanga,N,LW,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,1.0,1.0,1.0,2022-23,D,1,1,0.0,0.0,13,Anthony-Elanga,Anthony-Elanga,Man Utd,Chelsea,Anthony Elanga,MID,0.0,0.0,4.0,0.0,0.0,344.0,122.0,1.0,0.0,0.5,1.0,2022-10-22T16:30:00Z,9.0,0.0,0.0,0.0,0.0,54149.0,4.0,1.0,-2057.0,454.0,2511.0,4.8,13.0,-0.1,0.0,0.0,0.0,0.0,1905.46789551,1834.58959961,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-10-30,Sun,Home,Manchester Utd,West Ham,Anthony-Elanga,Y,RW,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,11.0,13.0,84.6,0.0,8.0,1.0,0.0,0.0,2022-23,W,1,0,1.0,1.0,14,Anthony-Elanga,Anthony-Elanga,Man Utd,West Ham,Anthony Elanga,MID,0.0,0.0,3.0,1.0,0.8,344.0,139.0,0.0,0.0,0.6,0.0,2022-10-30T16:15:00Z,60.0,0.0,0.0,0.0,0.0,51657.0,10.0,3.0,-2648.0,468.0,3116.0,4.7,14.0,0.8,0.0,0.0,0.0,0.0,1784.96105957,1838.08410645,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-11-06,Sun,Away,Manchester Utd,Aston Villa,Anthony-Elanga,N,RW,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,0.0,9.0,1.0,1.0,0.0,2022-23,L,1,3,0.0,0.0,15,Anthony-Elanga,Anthony-Elanga,Man Utd,Aston Villa,Anthony Elanga,MID,0.0,0.0,3.0,0.0,0.6,344.0,141.0,0.0,0.0,2.5,3.4,2022-11-06T14:00:00Z,25.0,0.0,0.0,0.0,0.0,50138.0,21.0,1.0,-1698.0,788.0,2486.0,4.7,15.0,1.2,0.0,0.0,0.0,0.0,1718.68737793,1859.2298584,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-11-13,Sun,Away,Manchester Utd,Fulham,Anthony-Elanga,Y,RW,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,15.0,17.0,88.2,2.0,11.0,4.0,1.0,0.0,2022-23,W,2,1,0.0,0.0,16,Anthony-Elanga,Anthony-Elanga,Man Utd,Fulham,Anthony Elanga,MID,0.0,0.0,4.0,0.0,0.0,344.0,153.0,0.0,0.0,0.0,0.0,2022-11-13T16:30:00Z,54.0,0.0,0.0,0.0,0.0,48806.0,0.0,1.0,-1484.0,554.0,2038.0,4.7,16.0,1.7,0.11397,0.19607,0.0821,0.4416,1684.65649414,1844.62670898,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-12-27,Tue,Home,Manchester Utd,Nott'ham Forest,Anthony-Elanga,N,FW,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,2022-23,W,3,0,1.0,1.0,17,Anthony-Elanga,Anthony-Elanga,Man Utd,Nott'm Forest,Anthony Elanga,MID,0.0,0.0,2.0,0.0,0.1,344.0,169.0,0.0,0.0,0.7,3.0,2022-12-27T20:00:00Z,4.0,0.0,0.0,0.0,0.0,47131.0,4.0,1.0,-1949.0,2367.0,4316.0,4.7,17.0,1.5,0.00034,0.00034,0.0,0.1184,1629.8548584,1849.78088379,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2022-12-31,Sat,Away,Manchester Utd,Wolves,Anthony-Elanga,N,RW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,1,0,1.0,0.0,18,Anthony-Elanga,Anthony-Elanga,Man Utd,Wolves,Anthony Elanga,MID,0.0,0.0,3.0,0.0,0.1,344.0,180.0,0.0,0.0,0.0,0.0,2022-12-31T12:30:00Z,1.0,0.0,0.0,0.0,0.0,46408.0,0.0,1.0,-802.0,346.0,1148.0,4.7,18.0,1.0,2e-05,2e-05,0.0,0.137,1691.32336426,1854.3293457,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-01-03,Tue,Home,Manchester Utd,Bournemouth,Anthony-Elanga,N,FW,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,3.0,6.0,50.0,0.0,6.0,0.0,0.0,0.0,2022-23,W,3,0,1.0,1.0,19,Anthony-Elanga,Anthony-Elanga,Man Utd,Bournemouth,Anthony Elanga,MID,0.0,0.0,1.0,0.0,0.4,344.0,189.0,0.0,0.0,1.8,0.0,2023-01-03T20:00:00Z,21.0,0.0,0.0,0.0,0.0,45699.0,18.0,1.0,-756.0,178.0,934.0,4.7,19.0,1.0,0.00176,0.03256,0.0308,0.1265,1647.22741699,1859.29919434,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-01-14,Sat,Home,Manchester Utd,Manchester City,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,1.0,20,Anthony-Elanga,Anthony-Elanga,Man Utd,Man City,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,196.0,0.0,0.0,0.0,0.0,2023-01-14T12:30:00Z,0.0,0.0,0.0,0.0,0.0,44684.0,0.0,0.0,-1067.0,262.0,1329.0,4.7,20.0,0.2,0.0,0.0,0.0,0.0,2030.07128906,1864.11120605,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-01-18,Wed,Away,Manchester Utd,Crystal Palace,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,1,1,0.0,0.0,7,Anthony-Elanga,Anthony-Elanga,Man Utd,Crystal Palace,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,63.0,0.0,0.0,0.0,0.0,2023-01-18T20:00:00Z,0.0,0.0,0.0,0.0,0.0,44684.0,0.0,0.0,-1067.0,262.0,1329.0,4.7,20.0,0.2,0.0,0.0,0.0,0.0,1737.26269531,1875.36328125,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-01-22,Sun,Away,Manchester Utd,Arsenal,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,2,3,0.0,0.0,21,Anthony-Elanga,Anthony-Elanga,Man Utd,Arsenal,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,201.0,0.0,0.0,0.0,0.0,2023-01-22T16:30:00Z,0.0,0.0,0.0,0.0,0.0,43817.0,0.0,0.0,-916.0,128.0,1044.0,4.7,21.0,0.0,0.0,0.0,0.0,0.0,1941.47790527,1872.48657227,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-02-08,Wed,Home,Manchester Utd,Leeds United,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,1.0,8,Anthony-Elanga,Anthony-Elanga,Man Utd,Leeds,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,76.0,0.0,0.0,0.0,0.0,2023-02-08T20:00:00Z,0.0,0.0,0.0,0.0,0.0,42647.0,0.0,0.0,-1237.0,158.0,1395.0,4.7,22.0,0.0,0.0,0.0,0.0,0.0,1699.77429199,1871.24475098,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-02-12,Sun,Away,Manchester Utd,Leeds United,Anthony-Elanga,N,FW,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,0.0,23,Anthony-Elanga,Anthony-Elanga,Man Utd,Leeds,Anthony Elanga,MID,0.0,0.0,3.0,0.0,10.0,344.0,225.0,0.0,0.0,1.4,0.0,2023-02-12T14:00:00Z,1.0,0.0,0.0,0.0,0.0,42192.0,4.0,1.0,-527.0,75.0,602.0,4.7,23.0,0.2,0.0,0.04,0.04,0.0,1705.2454834,1865.7734375,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-02-19,Sun,Home,Manchester Utd,Leicester City,Anthony-Elanga,N,LW,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,6.0,66.7,2.0,6.0,2.0,3.0,2.0,2022-23,W,3,0,1.0,1.0,24,Anthony-Elanga,Anthony-Elanga,Man Utd,Leicester,Anthony Elanga,MID,0.0,0.0,2.0,0.0,1.6,344.0,236.0,0.0,0.0,2.5,4.2,2023-02-19T14:00:00Z,21.0,0.0,0.0,0.0,0.0,41933.0,19.0,1.0,-307.0,122.0,429.0,4.7,24.0,0.5,0.02,0.09,0.07,0.25,1774.34008789,1872.92590332,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-03-05,Sun,Away,Manchester Utd,Liverpool,Anthony-Elanga,N,FW,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,2022-23,L,0,7,0.0,0.0,26,Anthony-Elanga,Anthony-Elanga,Man Utd,Liverpool,Anthony Elanga,MID,0.0,0.0,3.0,0.0,0.0,344.0,256.0,1.0,0.0,0.0,0.0,2023-03-05T16:30:00Z,5.0,0.0,0.0,0.0,0.0,41384.0,0.0,1.0,-247.0,58.0,305.0,4.7,26.0,0.3,0.0,0.0,0.0,0.27,1933.55151367,1888.73852539,True,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-04-16,Sun,Away,Manchester Utd,Nott'ham Forest,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,0.0,31,Anthony-Elanga,Anthony-Elanga,Man Utd,Nott'm Forest,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,306.0,0.0,0.0,0.0,0.0,2023-04-16T15:30:00Z,0.0,0.0,0.0,0.0,0.0,41143.0,0.0,0.0,-7.0,198.0,205.0,4.6,31.0,0.0,0.0,0.0,0.0,0.0,1638.59606934,1882.11181641,False,Anthony Elanga,Sweden  Cameroon,Attack,True,25
2023-04-27,Thu,Away,Manchester Utd,Tottenham,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,0.0,33,Anthony-Elanga,Anthony-Elanga,Man Utd,Spurs,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,325.0,0.0,0.0,0.0,0.0,2023-04-27T19:15:00Z,0.0,0.0,0.0,0.0,0.0,41118.0,0.0,0.0,-44.0,80.0,124.0,4.6,33.0,0.0,0.0,0.0,0.0,0.0,1820.47009277,1854.12475586,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2023-05-13,Sat,Home,Manchester Utd,Wolves,Anthony-Elanga,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,1.0,36,Anthony-Elanga,Anthony-Elanga,Man Utd,Wolves,Anthony Elanga,MID,0.0,0.0,0.0,0.0,0.0,344.0,359.0,0.0,0.0,0.0,0.0,2023-05-13T14:00:00Z,0.0,0.0,0.0,0.0,0.0,41007.0,0.0,0.0,-43.0,92.0,135.0,4.6,36.0,0.0,0.0,0.0,0.0,0.0,1728.30102539,1844.49694824,False,Anthony Elanga,Sweden  Cameroon,Attack,False,0
2021-08-28,Sat,Away,Southampton,Newcastle Utd,Armando-Broja,N,FW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,3.0,0.0,0.0,0.0,2021-22,D,2,2,0.0,0.0,3,Armando-Broja,Armando-Broja,Southampton,Newcastle,Armando Broja,FWD,0.0,0.0,3.0,0.0,0.6,518.0,25.0,1.0,0.0,0.1,0.2,2021-08-28T14:00:00Z,19.0,0.0,0.0,0.0,0.0,47482.0,0.0,1.0,-6525.0,4154.0,10679.0,5.0,3.0,,,,,,1706.3717041,1698.64111328,True,Armando Broja,Albania  England,Attack,False,0
2021-09-11,Sat,Home,Southampton,West Ham,Armando-Broja,N,FW,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,2021-22,D,0,0,1.0,1.0,4,Armando-Broja,Armando-Broja,Southampton,West Ham,Armando Broja,FWD,0.0,0.0,3.0,0.0,0.0,518.0,39.0,0.0,0.0,3.6,0.0,2021-09-11T14:00:00Z,16.0,0.0,0.0,0.0,0.0,45686.0,37.0,1.0,-4633.0,8820.0,13453.0,5.0,4.0,,,,,,1828.11218262,1699.46179199,True,Armando Broja,Albania  England,Attack,False,0
2021-09-18,Sat,Away,Southampton,Manchester City,Armando-Broja,N,FW,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,6.0,16.7,0.0,6.0,1.0,0.0,0.0,2021-22,D,0,0,1.0,0.0,5,Armando-Broja,Armando-Broja,Southampton,Man City,Armando Broja,FWD,0.0,0.0,2.0,0.0,0.0,518.0,45.0,0.0,0.0,1.1,1.0,2021-09-18T14:00:00Z,22.0,0.0,0.0,0.0,0.0,51075.0,10.0,1.0,3690.0,12092.0,8402.0,5.0,5.0,,,,,,2019.69970703,1701.97241211,True,Armando Broja,Albania  England,Attack,False,0
2021-09-26,Sun,Home,Southampton,Wolves,Armando-Broja,N,FW,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,2.0,0.0,1.0,0.0,2021-22,L,0,1,0.0,1.0,6,Armando-Broja,Armando-Broja,Southampton,Wolves,Armando Broja,FWD,0.0,0.0,1.0,0.0,1.8,518.0,59.0,0.0,0.0,0.3,1.2,2021-09-26T13:00:00Z,26.0,0.0,0.0,0.0,0.0,51677.0,0.0,1.0,-262.0,6270.0,6532.0,5.0,6.0,,,,,,1719.06140137,1709.54711914,True,Armando Broja,Albania  England,Attack,False,0
2021-10-16,Sat,Home,Southampton,Leeds United,Armando-Broja,Y,FW,80.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,35.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,0.0,11.0,21.0,52.4,0.0,19.0,1.0,4.0,2.0,2021-22,W,1,0,1.0,1.0,8,Armando-Broja,Armando-Broja,Southampton,Leeds,Armando Broja,FWD,0.0,2.0,27.0,1.0,13.4,518.0,79.0,0.0,1.0,11.9,35.2,2021-10-16T14:00:00Z,80.0,0.0,0.0,0.0,0.0,44407.0,70.0,8.0,-426.0,3938.0,4364.0,5.0,8.0,,,,,,1757.73901367,1692.43884277,True,Armando Broja,Albania  England,Attack,False,0
2021-10-23,Sat,Home,Southampton,Burnley,Armando-Broja,Y,FW,78.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,8.0,13.0,61.5,1.0,9.0,2.0,1.0,0.0,2021-22,D,2,2,0.0,1.0,9,Armando-Broja,Armando-Broja,Southampton,Burnley,Armando Broja,FWD,0.0,2.0,28.0,0.0,1.2,518.0,89.0,2.0,1.0,7.6,33.6,2021-10-23T14:00:00Z,78.0,0.0,0.0,0.0,0.0,101480.0,41.0,8.0,50958.0,57469.0,6511.0,5.0,9.0,,,,,,1682.89892578,1704.64855957,True,Armando Broja,Albania  England,Attack,False,0
2021-11-05,Fri,Home,Southampton,Aston Villa,Armando-Broja,N,FW,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,2021-22,W,1,0,1.0,1.0,11,Armando-Broja,Armando-Broja,Southampton,Aston Villa,Armando Broja,FWD,0.0,0.0,2.0,0.0,0.1,518.0,109.0,0.0,0.0,0.3,1.0,2021-11-05T20:00:00Z,9.0,0.0,0.0,0.0,0.0,117560.0,2.0,1.0,11989.0,25571.0,13582.0,5.0,11.0,,,,,,1731.3034668,1710.36352539,True,Armando Broja,Albania  England,Attack,False,0
