player_id,player_name,citizenship,position,main_position
144408,Enis Aykut Atik (144408),Türkiye,Defender,Defender
144412,İbrahim Kargı (144412),Türkiye,Midfield,Midfield
144415,Hasan Tokgöz (144415),Türkiye,Midfield,Midfield
144419,Şükrü Öztürk (144419),Türkiye,Defender - Centre-Back,Defender
144416,Hüseyin Türksoy (144416),Türkiye  Bulgaria,Defender,Defender
1444158,Lamine Bèye (1444158),Senegal,Midfield - Attacking Midfield,Midfield
144428,Mikail Üzümcü (144428),Türkiye,Midfield - Central Midfield,Midfield
144446,Barış Kol (144446),Türkiye,Midfield - Defensive Midfield,Midfield
144449,Sinan Uzun (144449),Türkiye,Attack - Centre-Forward,Attack
144441,Mehmet Murat Gülbaba (144441),Türkiye,Defender - Centre-Back,Defender
144469,Melih Açıkel (144469),Türkiye,Midfield - Attacking Midfield,Midfield
144456,İshak Çakmak (144456),Türkiye,Midfield - Defensive Midfield,Midfield
144452,Onur Akbay (144452),Türkiye,Defender - Centre-Back,Defender
144474,Serkan Çelik (144474),Türkiye,Attack - Centre-Forward,Attack
144475,Emrah Çetin (144475),Türkiye,Attack - Right Winger,Attack
144472,Mustafa Bayat (144472),Türkiye,Midfield - Central Midfield,Midfield
144504,Kerem Gülbahar (144504),Türkiye,Defender - Left-Back,Defender
144494,Veysi Durmaz (144494),Türkiye,Defender - Centre-Back,Defender
144506,Aykut Karaman (144506),Türkiye,Defender - Left-Back,Defender
1445032,Vlad (1445032),Portugal  Guinea-Bissau,Attack - Left Winger,Attack
144533,Sefer Dursun (144533),Türkiye,Attack,Attack
144515,Sinan Kalaycı (144515),Türkiye,Midfield - Central Midfield,Midfield
144544,Serdar Sudun (144544),Türkiye,Midfield - Defensive Midfield,Midfield
144505,Gökhan Günaydın (144505),Türkiye,Midfield - Central Midfield,Midfield
144488,Volkan Tercan (144488),Türkiye,Goalkeeper,Goalkeeper
144546,Yusuf Tatlıdil (144546),Türkiye,Attack,Attack
144559,Mukhammad Sultonov (144559),Russia  Tajikistan,Attack - Right Winger,Attack
1446018,Abdoulie Tamba (1446018),The Gambia,Defender - Centre-Back,Defender
144606,Armağan Vatanoğlu (144606),Türkiye,Goalkeeper,Goalkeeper
144610,Ferhat Ertürk (144610),Türkiye,Goalkeeper,Goalkeeper
144623,Mahmut Eflatun (144623),Türkiye,Midfield,Midfield
144630,Kemal Tosun (144630),Türkiye,Attack - Centre-Forward,Attack
144652,Ümit Atasoy (144652),Türkiye,Defender,Defender
144636,Recep Gayık (144636),Türkiye,Attack - Second Striker,Attack
1446535,Mohamed Seick Mané (1446535),Senegal,Attack - Centre-Forward,Attack
144658,Serkan Koç (144658),Türkiye,Defender - Right-Back,Defender
144663,Ramazan Taşkara (144663),Türkiye,Attack - Left Winger,Attack
144680,Ahmet Uma (144680),Türkiye,Defender,Defender
144723,Gökhan Alsan (144723),Türkiye,Midfield - Central Midfield,Midfield
144734,Celal Emiştekinkaraca (144734),Türkiye,Defender - Right-Back,Defender
1447287,Akmal Doğan (1447287),Türkiye  Russia,Attack - Centre-Forward,Attack
1448378,Talha Eğribayat (1448378),Türkiye,Goalkeeper,Goalkeeper
1448826,Axel Asumu (1448826),Spain  Equatorial Guinea,Midfield,Midfield
144892,Sandro Marin (144892),Bosnia-Herzegovina  Croatia,Midfield - Left Midfield,Midfield
1448255,Ahmet Barman (1448255),Türkiye,Attack,Attack
1449243,Emir Işık (1449243),Türkiye,Defender - Right-Back,Defender
1448379,Ali Ateş (1448379),Türkiye,Goalkeeper,Goalkeeper
1449244,Mustafa Talha Öz (1449244),Türkiye,Defender - Centre-Back,Defender
1449246,Mücahit Beliren (1449246),Türkiye,Attack - Right Winger,Attack
1449245,Kürşad Duran Şaş (1449245),Türkiye,Attack - Centre-Forward,Attack
1449249,Devrim Deniz Özcan (1449249),Türkiye,Midfield - Central Midfield,Midfield
1449251,Semih İsmail Bakır (1449251),Türkiye,Defender - Centre-Back,Defender
144934,Dursunali Durmuş (144934),Türkiye,Defender - Centre-Back,Defender
144932,Kadir Ömeroğlu (144932),Türkiye,Defender - Right-Back,Defender
1449325,Türker Kaplan (1449325),Türkiye,Midfield - Central Midfield,Midfield
144958,Sinan Morgil (144958),Türkiye,Defender - Left-Back,Defender
145025,Haydar Yılmaz (145025),Türkiye,Goalkeeper,Goalkeeper
1450323,Mamadu Queta (1450323),Guinea-Bissau  Portugal,Attack - Right Winger,Attack
145115,Valon Berisha (145115),Kosovo  Norway,Midfield - Left Midfield,Midfield
1450839,Mouhamed Kara Sèye (1450839),Senegal,Goalkeeper,Goalkeeper
145114,Steven Beitashour (145114),Iran  United States,Defender - Right-Back,Defender
1452155,Tuğra Gül (1452155),Türkiye,Defender,Defender
1452157,Bünyamin Oklu (1452157),Türkiye,Attack,Attack
1452156,Hasan Dağlı (1452156),Türkiye,Midfield,Midfield
1452932,Kejvin Nuredini (1452932),Albania  Italy,Midfield,Midfield
1454354,,Senegal,Attack,Attack
1455406,Cheikh Koité (1455406),Senegal,Defender - Left-Back,Defender
1456313,Enis Ayari (1456313),Italy  Tunisia,Defender,Defender
1458679,Ömer Faruk Gökalp (1458679),Türkiye,Defender,Defender
1458680,Ulaş Uzun (1458680),Türkiye,Midfield,Midfield
1458683,Cebeli Baturhan Ünal (1458683),Türkiye,Attack,Attack
1458682,Çağan Gediktaş (1458682),Türkiye,Midfield,Midfield
1458681,Görkem Gökçe (1458681),Türkiye,Attack,Attack
145923,Michael Ihiekwe (145923),England  Nigeria,Defender - Centre-Back,Defender
146143,Zinédine Machach (146143),France  Morocco,Midfield - Attacking Midfield,Midfield
146155,Hany Mukhtar (146155),Germany  Sudan,Midfield - Attacking Midfield,Midfield
146587,Tugrul Erat (146587),Azerbaijan  Türkiye,Defender - Right-Back,Defender
146561,Daniel Chima Chukwu (146561),Nigeria,Attack - Centre-Forward,Attack
146844,Kerim Frei (146844),Türkiye  Switzerland,Attack - Left Winger,Attack
146854,Wissam Ben Yedder (146854),France  Tunisia,Attack - Centre-Forward,Attack
147009,Malek Chergui (147009),France  Algeria,Attack - Right Winger,Attack
147022,Ferid Matri (147022),Switzerland  Tunisia,Defender - Centre-Back,Defender
147037,Musa Araz (147037),Switzerland  Türkiye,Midfield - Central Midfield,Midfield
147045,Levent Gülen (147045),Switzerland  Türkiye,Defender - Centre-Back,Defender
147049,Salim Khelifi (147049),Tunisia  Switzerland,Midfield - Right Midfield,Midfield
147052,Roland Ndongo (147052),Switzerland  Cameroon,Midfield - Right Midfield,Midfield
147051,Yvon Mvogo (147051),Switzerland  Cameroon,Goalkeeper,Goalkeeper
147151,Bright Dike (147151),Nigeria  United States,Attack - Centre-Forward,Attack
147176,Alexander Okeke (147176),Nigeria,Attack,Attack
147210,Lazar Marjanovic (147210),Serbia  Bosnia-Herzegovina,Attack - Right Winger,Attack
147279,Mehmed Begzadic (147279),Bosnia-Herzegovina  Switzerland,Attack - Left Winger,Attack
147289,Omar Jessey (147289),The Gambia,Midfield - Right Midfield,Midfield
147359,Jeremy Dudziak (147359),Tunisia  Germany,Defender - Left-Back,Defender
147466,Cagri Kodalak (147466),Netherlands  Türkiye,Midfield - Central Midfield,Midfield
147487,Vincent Aboubakar (147487),Cameroon,Attack - Centre-Forward,Attack
147518,Bülent Cevahir (147518),Türkiye,Defender - Left-Back,Defender
147574,Johan Bakircioglu (147574),Sweden  Türkiye,Attack - Centre-Forward,Attack
147722,Ilyas Merkes (147722),Syria  Sweden,Defender - Centre-Back,Defender
147843,Mirghany Al-Zein (147843),Qatar  Sudan,Attack - Right Winger,Attack
147853,Mohammad Sayyar (147853),Bahrain,Midfield - Defensive Midfield,Midfield
147876,Abdou Doumbia (147876),France  Mali,Attack - Left Winger,Attack
147986,Muayed Hassan (147986),Qatar,Attack - Left Winger,Attack
148111,Jimmy Hamme (148111),France  Algeria,Midfield,Midfield
148396,Abdoulay Diaby (148396),Mali  France,Attack - Right Winger,Attack
148455,Mohamed Salah (148455),Egypt,Attack - Right Winger,Attack
148518,Franck Kom (148518),Cameroon,Midfield - Defensive Midfield,Midfield
148489,Mikel Agu (148489),Nigeria,Midfield - Defensive Midfield,Midfield
148550,Koray Altınay (148550),Türkiye  Germany,Defender - Right-Back,Defender
14876,Cihan Yalcin (14876),Türkiye  Netherlands,Defender - Left-Back,Defender
148955,Paul-Georges Ntep (148955),Cameroon  France,Attack - Left Winger,Attack
14913,Kelechi Zeal Iheanacho (14913),Nigeria  Poland,Attack - Centre-Forward,Attack
14925,Julius Aghahowa (14925),Nigeria,Attack - Centre-Forward,Attack
149256,Dingam-Rob Boldoum (149256),Chad,Attack,Attack
149251,Hakan Barış (149251),Türkiye  Germany,Midfield - Central Midfield,Midfield
149257,Kadadoum Boldoum (149257),Chad  France,Midfield,Midfield
149444,Saliou Ciss (149444),Senegal,Defender - Left-Back,Defender
149446,Bryan Dabo (149446),Burkina Faso  France,Midfield - Central Midfield,Midfield
149485,Firmin Sanou (149485),Burkina Faso,Defender,Defender
149532,Marwan Mohsen (149532),Egypt,Attack - Centre-Forward,Attack
149516,Atınç Nukan (149516),Türkiye,Defender - Centre-Back,Defender
149579,Elbasan Rashani (149579),Kosovo  Norway,Attack - Left Winger,Attack
14958,Aleksandar Aleksandrov (14958),Bulgaria  Türkiye,Midfield - Attacking Midfield,Midfield
149668,Vedat Budak (149668),Türkiye  Azerbaijan,Midfield - Defensive Midfield,Midfield
149931,Grasjan Aliu (149931),Albania  Italy,Attack - Centre-Forward,Attack
149949,Nuri Fatih Aydın (149949),Türkiye,Midfield - Central Midfield,Midfield
149978,Cemal Doğu (149978),Türkiye,Attack - Right Winger,Attack
150001,Firat Gelisgen (150001),Türkiye  Germany,Defender,Defender
150079,Dominique Mendy (150079),Senegal  France,Midfield,Midfield
150482,Gojko Cimirot (150482),Bosnia-Herzegovina,Midfield - Defensive Midfield,Midfield
150476,Ramadan Ragab (150476),Egypt,Attack - Centre-Forward,Attack
15057,Karim Zaza (15057),Morocco  Denmark,Goalkeeper,Goalkeeper
150696,Mohammad Jeddo (150696),Qatar  Sudan,Attack - Left Winger,Attack
150682,Sultan Saed Al Saad (150682),Qatar,Attack,Attack
150697,Ali Majbel Fartous (150697),Qatar  Iraq,Attack - Centre-Forward,Attack
150704,Rajab Hamza (150704),Qatar  Tanzania,Goalkeeper,Goalkeeper
150737,Masoud Zarei (150737),Qatar  Iran,Goalkeeper,Goalkeeper
150771,Abdulaziz Al-Ansari (150771),Qatar,Attack - Centre-Forward,Attack
150868,Dardan Rexhepi (150868),Kosovo  Sweden,Attack - Centre-Forward,Attack
150905,Papa Diouf (150905),Senegal  Sweden,Attack - Centre-Forward,Attack
150884,Ali Asad (150884),Qatar  Bahrain,Midfield - Attacking Midfield,Midfield
151356,Ousmane Traoré (151356),Burkina Faso,Defender,Defender
151496,Cihan Bolat (151496),Germany  Türkiye,Attack - Centre-Forward,Attack
151614,Misko Mirkovic (151614),Serbia  Türkiye,Defender - Centre-Back,Defender
15199,Aziz Corr-Nyang (15199),The Gambia  Sweden,Attack - Right Winger,Attack
152241,Besar Halimi (152241),Kosovo  Germany,Midfield - Attacking Midfield,Midfield
15250,Njogu Demba-Nyrén (15250),The Gambia  Sweden,Attack - Centre-Forward,Attack
15254,Konstantin Golovskoy (15254),Russia  Kazakhstan,Midfield - Central Midfield,Midfield
152632,Nayib Lagouireh (152632),Belgium  Morocco,Attack - Right Winger,Attack
152722,Karim Benkouar (152722),Morocco  France,Attack,Attack
152733,Onur Bulut (152733),Türkiye  Germany,Defender - Right-Back,Defender
152781,Selim Gündüz (152781),Germany  Türkiye,Attack - Left Winger,Attack
152863,Mehdi Tarfi (152863),Belgium  Morocco,Midfield - Attacking Midfield,Midfield
153078,Goran Zakaric (153078),Bosnia-Herzegovina  Croatia,Attack - Right Winger,Attack
1531,Stephen Famewo (1531),Germany  Nigeria,Attack - Centre-Forward,Attack
15310,Amadou Rabihou (15310),Austria  Cameroon,Attack - Centre-Forward,Attack
153495,Orçun Selduman (153495),Türkiye,Attack - Centre-Forward,Attack
153454,Noël Soumah (153454),Senegal,Defender - Centre-Back,Defender
153637,Mikael Ishak (153637),Sweden  Syria,Attack - Centre-Forward,Attack
153711,Agonit Sallaj (153711),Albania  Kosovo,Defender - Centre-Back,Defender
153754,Hasan Kılıç (153754),Türkiye  Netherlands,Midfield - Central Midfield,Midfield
15416,Pascal Gourville (15416),Mauritania  France,Defender - Centre-Back,Defender
154172,Mehdi Courgnaud (154172),France  Morocco,Attack - Right Winger,Attack
154174,Marco Djuric (154174),Italy  Bosnia-Herzegovina,Midfield - Central Midfield,Midfield
154274,Amin Affane (154274),Sweden  Morocco,Midfield - Attacking Midfield,Midfield
154414,Abdul Khalili (154414),Sweden  Palestine,Midfield - Central Midfield,Midfield
15448,Kenan Hasagic (15448),Bosnia-Herzegovina,Goalkeeper,Goalkeeper
154573,Tunahan Çiçek (154573),Switzerland  Türkiye,Midfield - Attacking Midfield,Midfield
15480,Ahmet Inal (15480),Germany  Türkiye,Attack - Centre-Forward,Attack
154812,Joseph Toby (154812),United States  Sierra Leone,Defender - Left-Back,Defender
154808,Andrey Startsev (154808),Kazakhstan  Germany,Midfield - Defensive Midfield,Midfield
15490,Hamado Ouedraogo (15490),Burkina Faso,Attack - Centre-Forward,Attack
15496,Souleymane Oulare (15496),Guinea  Belgium,Attack - Centre-Forward,Attack
154963,Berkay Öztuvan (154963),Türkiye,Midfield - Defensive Midfield,Midfield
154930,Semih Beyaz (154930),Türkiye  France,Defender - Left-Back,Defender
15509,Emrah Umut (15509),Türkiye,Defender - Centre-Back,Defender
1551,Blaise Mamoum (1551),Cameroon  France,Attack - Centre-Forward,Attack
155311,Sumy (155311),Mali,Midfield - Central Midfield,Midfield
15539,Ersin Mehmedovic (15539),Serbia  Bosnia-Herzegovina,Defender - Centre-Back,Defender
155703,Omar Belbey (155703),Algeria  France,Midfield - Defensive Midfield,Midfield
155755,Karim El Hany (155755),France  Morocco,Midfield - Defensive Midfield,Midfield
155769,Anmar Almubaraki (155769),Iraq  Netherlands,Midfield - Attacking Midfield,Midfield
155972,Bilel Mohsni (155972),Tunisia  France,Defender - Centre-Back,Defender
1560,Youssef El Akchaoui (1560),Morocco  Netherlands,Defender - Left-Back,Defender
156206,Tarik Bengelloun (156206),Morocco  France,Midfield - Attacking Midfield,Midfield
156553,Ali Dere (156553),Türkiye,Defender - Left-Back,Defender
156680,Hidajet Hankic (156680),Bosnia-Herzegovina  Austria,Goalkeeper,Goalkeeper
156730,Arif Ekin (156730),Türkiye  Germany,Defender - Left-Back,Defender
156829,Mehdi Khalis (156829),Morocco  France,Defender - Centre-Back,Defender
157113,Nazım Sangaré (157113),Türkiye  Germany,Defender - Right-Back,Defender
157173,Recep Pehlivan (157173),Türkiye,Midfield,Midfield
157176,Feyyaz Belen (157176),Türkiye,Defender - Centre-Back,Defender
157175,Selim Ay (157175),Türkiye,Defender - Centre-Back,Defender
157171,Derviş Güner (157171),Türkiye,Attack - Left Winger,Attack
157178,Ali Şaşal Vural (157178),Türkiye,Goalkeeper,Goalkeeper
157249,Zahit Fındık (157249),Türkiye  Germany,Attack - Right Winger,Attack
1574,Mohamadou Idrissou (1574),Cameroon,Attack - Centre-Forward,Attack
157478,Rufat Dadashov (157478),Azerbaijan  Germany,Attack - Centre-Forward,Attack
157495,Benjamin Mendy (157495),France  Senegal,Defender - Left-Back,Defender
157501,,Senegal  France,Attack - Centre-Forward,Attack
157507,Adrien Tamèze (157507),France  Cameroon,Midfield - Defensive Midfield,Midfield
157505,Souleymane Sangaré (157505),France  Senegal,Defender - Right-Back,Defender
157588,Ahmet İlhan Özek (157588),Türkiye,Attack - Right Winger,Attack
15760,Ibrahim Afellay (15760),Netherlands  Morocco,Midfield - Attacking Midfield,Midfield
157648,Fatih Candan (157648),Germany  Türkiye,Attack - Centre-Forward,Attack
157993,Caner Osmanpaşa (157993),Türkiye,Defender - Centre-Back,Defender
158058,Gazi Siala (158058),Germany  Lebanon,Defender - Centre-Back,Defender
158068,Gorka Luariz (158068),Equatorial Guinea  Spain,Attack - Centre-Forward,Attack
158149,Armin Mujakic (158149),Austria  Bosnia-Herzegovina,Attack - Centre-Forward,Attack
158120,Ismael Tajouri-Shradi (158120),Libya  Austria,Attack - Right Winger,Attack
15821,Mert Nobre (15821),Brazil  Türkiye,Attack - Centre-Forward,Attack
15827,Francis Banecki (15827),Germany  Cameroon,Defender - Centre-Back,Defender
15839,Nathan Abbey (15839),England  Nigeria,Goalkeeper,Goalkeeper
15853,Vladimir Bayramov (15853),Turkmenistan  Russia,Attack - Centre-Forward,Attack
158997,Amro Tarek (158997),Egypt  United States,Defender - Centre-Back,Defender
159001,Albion Avdijaj (159001),Albania  Switzerland,Attack - Centre-Forward,Attack
159029,Hüseyin Kala (159029),Türkiye,Attack - Right Winger,Attack
159079,Ertaç Özbir (159079),Türkiye,Goalkeeper,Goalkeeper
159128,Hayri Pinarci (159128),Netherlands  Türkiye,Midfield - Defensive Midfield,Midfield
159162,Ylli Sallahi (159162),Austria  Kosovo,Defender - Left-Back,Defender
159288,Arlind Ajeti (159288),Albania  Switzerland,Defender - Centre-Back,Defender
159480,Umut Kaya (159480),Türkiye,Goalkeeper,Goalkeeper
159553,Sofiane Moussa (159553),Tunisia  France,Attack - Centre-Forward,Attack
159705,Imran Bunjaku (159705),Albania  Switzerland,Midfield - Defensive Midfield,Midfield
159706,Mergim Brahimi (159706),Kosovo  Switzerland,Midfield - Attacking Midfield,Midfield
159653,,France  Senegal,Attack - Centre-Forward,Attack
159716,Labinot Haziri (159716),Kosovo,Attack - Centre-Forward,Attack
159781,Cemil Adıcan (159781),Türkiye,Defender - Centre-Back,Defender
159789,Hakan Ateş (159789),Türkiye,Defender - Right-Back,Defender
159809,Gökhan Dincer (159809),Türkiye,Defender - Left-Back,Defender
159839,Zoran Kvrzic (159839),Bosnia-Herzegovina  Croatia,Defender - Right-Back,Defender
159890,Serkan Yalçın (159890),Türkiye,Defender - Centre-Back,Defender
159908,Aytaç Kara (159908),Türkiye,Midfield - Central Midfield,Midfield
159942,Doğan Altınkaya (159942),Türkiye,Defender - Left-Back,Defender
160165,Oktay Özen (160165),Türkiye,Defender - Centre-Back,Defender
160241,Kevin Akpoguma (160241),Nigeria  Germany,Defender - Centre-Back,Defender
160348,Mesca (160348),Guinea-Bissau  Portugal,Midfield - Right Midfield,Midfield
160380,Ibrahima Cissé (160380),Guinea  Belgium,Midfield - Defensive Midfield,Midfield
160438,Mohamed Elneny (160438),Egypt,Midfield - Defensive Midfield,Midfield
160431,Iliass Bel Hassani (160431),Morocco  Netherlands,Midfield - Attacking Midfield,Midfield
160512,Kubilay Sönmez (160512),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
16049,Ersan Tekkan (16049),Germany  Türkiye,Midfield - Attacking Midfield,Midfield
160505,Herdi Prenga (160505),Albania  Croatia,Defender - Centre-Back,Defender
16058,Serkan Kırıntılı (16058),Türkiye,Goalkeeper,Goalkeeper
16064,Metin Depe (16064),Türkiye,Defender - Centre-Back,Defender
1607,Hilmi Mihci (1607),Netherlands  Türkiye,Attack - Left Winger,Attack
160746,Mehdi Terki (160746),Algeria  France,Midfield - Central Midfield,Midfield
16074,Özgür Vurur (16074),Türkiye,Midfield - Defensive Midfield,Midfield
16071,Tamer Tuna (16071),Türkiye,Midfield - Right Midfield,Midfield
160773,Hacı Kalın (160773),Türkiye,Defender - Left-Back,Defender
16077,Rachid Djebaili (16077),Algeria  France,Attack,Attack
160777,Suat Mutlu (160777),Türkiye,Attack - Left Winger,Attack
